# Constructed from biom file
#OTU ID	ERR4264700	ERR4264711	ERR4264748	ERR4264769	ERR4264780	ERR4264831
35276b425c04172f66ea54f2c033c1eb	0.0	0.0	27.0	0.0	0.0	0.0
324dd7c1bc84543fa2c854a7fa323ba4	0.0	0.0	27.0	0.0	0.0	0.0
5cc8fe3cbd884b7a3262da303f1d1d85	0.0	0.0	0.0	27.0	0.0	0.0
8378c238079a02564c6f26c0bb9644a1	0.0	0.0	0.0	27.0	0.0	0.0
5151751ae9cfffafdf92dafe5dc06274	0.0	0.0	0.0	27.0	0.0	0.0
286c69f47a7d069e524c4566d7287f95	0.0	0.0	0.0	0.0	0.0	27.0
632a91418e9de4328d06bbdfd9dffe14	16.0	0.0	10.0	0.0	0.0	0.0
8cf5d435f603f0e7a06b7d763a98ef7b	0.0	0.0	11.0	3.0	3.0	9.0
f65f141695deed17c2a45a3f9f94abc2	0.0	0.0	0.0	26.0	0.0	0.0
d157ade9303477ab0b43e69c842bf44d	0.0	0.0	0.0	0.0	26.0	0.0
9312a272b1dfe9c6774af1d318c7eea3	0.0	0.0	0.0	0.0	26.0	0.0
e4f0f308262a55902072672617c6d85c	0.0	0.0	0.0	0.0	0.0	26.0
0db3e298d3275169be0e03e3a01ea20e	0.0	0.0	0.0	0.0	0.0	26.0
fcf76f33f2be713f16ef46ae6bb22624	0.0	0.0	0.0	0.0	0.0	26.0
a1b7a0447b8fc9cff0304a1ffe43682c	25.0	0.0	0.0	0.0	0.0	0.0
10eed5770522d9609881a9786938c7eb	4.0	3.0	0.0	18.0	0.0	0.0
f77e193eed96763dd9dbeec469be25e8	0.0	16.0	9.0	0.0	0.0	0.0
8383965e0b7d3faf215c02f97afe7aac	0.0	13.0	0.0	0.0	0.0	12.0
5512be24bcd2585037484f98d1d37b6a	0.0	0.0	25.0	0.0	0.0	0.0
888c65b8d70549cb1e9934ba0afb9a67	0.0	0.0	0.0	3.0	22.0	0.0
e3f15a31d00f35643d35f2ad9a7a615c	0.0	0.0	0.0	0.0	25.0	0.0
5e94708df3dc9aeaf8ab76c5c18e5562	0.0	0.0	0.0	0.0	25.0	0.0
5971a6820f056d78c0cb069191b79a67	0.0	0.0	0.0	0.0	25.0	0.0
1de4f14ed3e69a9bd4fc79bb66e69b2a	0.0	0.0	0.0	0.0	0.0	25.0
626493c3590a5e0199731722f2ca9200	0.0	0.0	0.0	0.0	0.0	25.0
5ceb6c547456e3fec011be4564ad2602	24.0	0.0	0.0	0.0	0.0	0.0
ef2c02d2296ea2601bdd80942b20f189	24.0	0.0	0.0	0.0	0.0	0.0
d36f6279087fe6f60e46c9d041254633	24.0	0.0	0.0	0.0	0.0	0.0
04a5d06769e67da9b511b822ededff9f	12.0	0.0	0.0	0.0	0.0	12.0
d4c575e64324d31d9a35e8fdfdd39319	9.0	0.0	0.0	0.0	0.0	15.0
7eeeefdcbd2f8b8106055222a3dbb441	5.0	12.0	7.0	0.0	0.0	0.0
025c5c92340417491b95feb6c0eb8b42	0.0	24.0	0.0	0.0	0.0	0.0
01c4882b999ee616e565dc96f726aacd	0.0	8.0	0.0	0.0	0.0	16.0
15c71dc60a0b4e35fa5115904e171d76	0.0	0.0	8.0	5.0	0.0	11.0
94fd37ab44501dd8ac11320d8b14b53b	0.0	0.0	8.0	0.0	16.0	0.0
1bd470628d382b8766b9a7321cdbeae2	0.0	0.0	0.0	24.0	0.0	0.0
267d1b81cc329f91edf51ef849990c93	0.0	0.0	0.0	16.0	0.0	8.0
188c88e3364c464ffc4a04f76937a5e2	0.0	0.0	0.0	0.0	0.0	24.0
b258c8eb7c74b88bcb3c17d13aac3d74	0.0	0.0	0.0	0.0	0.0	24.0
ef1ba84d18713389c36f1fb20e637598	0.0	0.0	0.0	0.0	0.0	24.0
1d8504e24d8a724b4bc6d927ce903657	18.0	5.0	0.0	0.0	0.0	0.0
7bfc24f2ac59ed50002560b53349f812	7.0	0.0	8.0	0.0	0.0	8.0
45cffea9a44e2ebe7f7628a27d47f9e3	7.0	0.0	0.0	0.0	16.0	0.0
9540200eeb5aafc22781437abe365b71	7.0	0.0	0.0	0.0	0.0	16.0
2a3182b2ffc819fe3d01963f6c5c73f0	0.0	3.0	0.0	0.0	20.0	0.0
5b06e2e32821069f953817a8570a79a3	0.0	0.0	0.0	19.0	0.0	4.0
7f94db72e3bd9ceb7f0ac89710346c0e	0.0	0.0	0.0	0.0	23.0	0.0
018c301d68cd90238fb36a2c103a6438	0.0	0.0	0.0	0.0	23.0	0.0
5c614b55b04be27e6a041599ef48f491	0.0	0.0	0.0	0.0	7.0	16.0
f2f49669e1e0744eac6a673253af0a08	0.0	0.0	0.0	0.0	0.0	23.0
1366c0ee165959898d28819ba44214d9	0.0	0.0	0.0	0.0	0.0	23.0
6af12f96dd2fd068b45a4c95811ff1bb	22.0	0.0	0.0	0.0	0.0	0.0
e29329402dcaa155274e7e8c697b5722	4.0	4.0	0.0	0.0	0.0	14.0
cc1f0a633f6d506f2a4a956fe00f6221	0.0	15.0	0.0	0.0	0.0	7.0
72b7a0fcb2bb413353eda78191802036	0.0	0.0	0.0	22.0	0.0	0.0
238a3922dfb345e181bde90c3a2ce07b	0.0	0.0	0.0	22.0	0.0	0.0
5026afdcc41ab8da8cc2926eeac98052	0.0	0.0	0.0	0.0	12.0	10.0
930e3529d17146ac186711c9f000e811	0.0	0.0	0.0	0.0	11.0	11.0
b30eb8a1d21713f6d3ad51c4e0315beb	0.0	0.0	0.0	0.0	0.0	22.0
c778be30ada8a56fc7f4a1dabf08f035	0.0	0.0	0.0	0.0	0.0	22.0
d2da0576410a70558d3a4491b63eb2b1	21.0	0.0	0.0	0.0	0.0	0.0
da6a642285e04b6085a75b8ce36b084b	21.0	0.0	0.0	0.0	0.0	0.0
587d10b2f512c7be31d3532ca582ba42	21.0	0.0	0.0	0.0	0.0	0.0
a86ede59db3973bae37d5b8b6a774f8f	0.0	21.0	0.0	0.0	0.0	0.0
b5511a9c8a5e767a9d09b3795dfb6d5c	0.0	21.0	0.0	0.0	0.0	0.0
46027f20daa93c241c12e1e361401066	0.0	21.0	0.0	0.0	0.0	0.0
f7d0ff0c1d48131a907939fd20f42a52	0.0	17.0	4.0	0.0	0.0	0.0
dabc8a82655be01ac57ccd51addd790b	0.0	0.0	21.0	0.0	0.0	0.0
308bc76467a14864a6e148e775971180	0.0	0.0	0.0	21.0	0.0	0.0
8329740585f1703f3a1899c1938c8a7a	0.0	0.0	0.0	0.0	21.0	0.0
461c84e6e4627c0e2d5aae0faff45e4d	0.0	0.0	0.0	0.0	21.0	0.0
0317feabbd851a2785f7fada9bb3ddf8	0.0	0.0	0.0	0.0	21.0	0.0
c77807e0c7f5411e609e16152a582124	0.0	0.0	0.0	0.0	0.0	21.0
56c7a66e1192426864e88f4971907eca	20.0	0.0	0.0	0.0	0.0	0.0
5c98944935bbf99bfd14937dad571d50	11.0	0.0	0.0	0.0	0.0	9.0
b3ed84f3f6a480252ee43c93109fe3b2	6.0	0.0	9.0	0.0	0.0	5.0
51790fd846e9cea34639206cfe0715c3	5.0	0.0	7.0	0.0	8.0	0.0
e61f9f8ec3aa008f9b29a2e6c24d8501	3.0	0.0	0.0	0.0	0.0	17.0
83f490b8b898499d68d14e206a0ed8e8	0.0	16.0	0.0	0.0	0.0	4.0
372e32ab80d1ba86258384448cb5cf3f	0.0	0.0	20.0	0.0	0.0	0.0
ffeae2fdd8c2c7b1d1c1c1d7a33944c8	0.0	0.0	0.0	20.0	0.0	0.0
bd334d165003b165390f927dae98d1cf	0.0	0.0	0.0	20.0	0.0	0.0
0cafcb0d08ac772b4a23f1f2f17bd2ed	0.0	0.0	0.0	20.0	0.0	0.0
745cc14e28d3b077b5177c1f24e48706	0.0	0.0	0.0	0.0	0.0	20.0
2234232aecf8c1ccb8d8086097751f25	14.0	5.0	0.0	0.0	0.0	0.0
1e531ad323a2c6368d26f406ca262879	13.0	0.0	6.0	0.0	0.0	0.0
bbc5510cb53ec62e1d163523505138f6	0.0	19.0	0.0	0.0	0.0	0.0
a6a8dda25b15a1cde7a0d6c0ded26845	0.0	19.0	0.0	0.0	0.0	0.0
40a835fc8f83665504792d895810bee6	0.0	10.0	0.0	0.0	9.0	0.0
bd0b91c460324300852fa51404a8d3a0	0.0	7.0	5.0	0.0	0.0	7.0
9cf4121bb56562fb9199ba8f6fe3f0a9	0.0	4.0	0.0	15.0	0.0	0.0
74370f433152843b3646e9e4204b9469	0.0	0.0	19.0	0.0	0.0	0.0
dc5e8cbabddcd9334e63314a8cbdebcf	0.0	0.0	0.0	19.0	0.0	0.0
b52236f2d1943822f5a8667715e7669e	0.0	0.0	0.0	0.0	19.0	0.0
7b27e21ae069399a783759505529c4c6	0.0	0.0	0.0	0.0	0.0	19.0
b68df4838b01fddf57083fade59ebb2e	18.0	0.0	0.0	0.0	0.0	0.0
22c3e254d7229f82439edcc61e218ae4	18.0	0.0	0.0	0.0	0.0	0.0
fbcc1884b8ff343469d9ade5bd1fe17c	18.0	0.0	0.0	0.0	0.0	0.0
278886f5718a9b7a918770049c5402d6	18.0	0.0	0.0	0.0	0.0	0.0
7bb0f2d64bd59d202ec9b3c53bb1c5df	14.0	0.0	4.0	0.0	0.0	0.0
8aaf0ce2b06779a337e8a967172cdbdc	4.0	0.0	14.0	0.0	0.0	0.0
81b2b3872ff88e8a5d9269da806acfc4	0.0	18.0	0.0	0.0	0.0	0.0
117a028a0daa967d33b9a1b3192f05f5	0.0	18.0	0.0	0.0	0.0	0.0
9d8d59f30eb90959978930e629b0f73b	0.0	18.0	0.0	0.0	0.0	0.0
e3e7d25053a50306d99114eb37d5741a	0.0	0.0	18.0	0.0	0.0	0.0
49e3acf85706b9d4a0ad50c08595d901	0.0	0.0	0.0	18.0	0.0	0.0
e371486bb5a2a5ba577bc83d42960261	0.0	0.0	0.0	18.0	0.0	0.0
1182ac9ce84215534d2daef2b298d4fe	0.0	0.0	0.0	18.0	0.0	0.0
6c84f3bec2c45a0e2777b019eff005c4	0.0	0.0	0.0	12.0	0.0	6.0
c06e01a322f8efc02a4166a995d986fd	0.0	0.0	0.0	0.0	18.0	0.0
570cf4d545d278ec2a8958734f83b10a	0.0	0.0	0.0	0.0	18.0	0.0
7f2741fb2f97b04270b0ea34f664b056	0.0	0.0	0.0	0.0	18.0	0.0
c6003ee9d8511e26a177bf009a0bc182	0.0	0.0	0.0	0.0	18.0	0.0
61a3431e3fed4958091b5f5986d6522e	0.0	0.0	0.0	0.0	0.0	18.0
42c448247f27b6403b5e1bd3f9c0dd80	0.0	0.0	0.0	0.0	0.0	18.0
244302eb1874c008719ce609a61ba067	17.0	0.0	0.0	0.0	0.0	0.0
41199acd762e4803f624d08498450ae5	17.0	0.0	0.0	0.0	0.0	0.0
773b0eada71b3f298557bf4f57828efe	8.0	9.0	0.0	0.0	0.0	0.0
b34f978325ec702ce77ccddf8667e2dc	4.0	0.0	0.0	0.0	0.0	13.0
e8492852932796c88f5adf4f32d02999	0.0	17.0	0.0	0.0	0.0	0.0
13744bc48e9dafd060fb1686e92098f8	0.0	11.0	0.0	0.0	0.0	6.0
b4e6206293263834d1881d46645224e4	0.0	0.0	17.0	0.0	0.0	0.0
42322b74fbac2aea5b3e93f884d81668	0.0	0.0	17.0	0.0	0.0	0.0
23cedbda4ba3605cf50ec93e4be1e9a2	0.0	0.0	0.0	17.0	0.0	0.0
aa329b559ec9de600b2f18abe9899a24	0.0	0.0	0.0	17.0	0.0	0.0
5f9c6c76f7cbb167fbc53feb4d11b903	0.0	0.0	0.0	17.0	0.0	0.0
59feb59f022d18a65bd206dd80eb8654	0.0	0.0	0.0	12.0	0.0	5.0
6c47b07a692d8b0a6427d9c5660314af	0.0	0.0	0.0	0.0	17.0	0.0
f02876c941bd833406f38f81d98def92	0.0	0.0	0.0	0.0	0.0	17.0
22feb62d080c86425bda9ad099186379	16.0	0.0	0.0	0.0	0.0	0.0
4eab0ad864cde28c430180ab182160a3	16.0	0.0	0.0	0.0	0.0	0.0
02d6bfb0ce2e3b68c8e33e16500d2187	16.0	0.0	0.0	0.0	0.0	0.0
2fbf35a38bf07b48c7dd2e3e89fd064a	16.0	0.0	0.0	0.0	0.0	0.0
bcbaa77d93a5600d0435a1dd3aba2c11	16.0	0.0	0.0	0.0	0.0	0.0
fa57d72c6b3e6393814833a0b4920cee	8.0	0.0	0.0	0.0	0.0	8.0
63c21faf02f636d4db33eb0cd9578cc8	6.0	0.0	0.0	0.0	0.0	10.0
9b89063216501cf8ae88b3dfcb04dfb6	4.0	0.0	3.0	0.0	4.0	5.0
5a7f3d0fb2284b82b12edf021779d66f	0.0	16.0	0.0	0.0	0.0	0.0
915fb56d76bda1dfc232b334274a65e1	0.0	16.0	0.0	0.0	0.0	0.0
ea1f8fed8b03e522371bc1636f3fdaa0	0.0	16.0	0.0	0.0	0.0	0.0
7e1ef47a8e0fb3a3a813f886f647ccdf	0.0	16.0	0.0	0.0	0.0	0.0
f4dcce622ccbaca812bb687d3a9610aa	0.0	16.0	0.0	0.0	0.0	0.0
af96188b369a0014bee94b5e5c9949fc	0.0	3.0	0.0	12.0	0.0	1.0
fe219ead4a07f74546acd53bdd4fecbf	0.0	0.0	16.0	0.0	0.0	0.0
d2564989fd2d85653c9df49327aac2a4	0.0	0.0	16.0	0.0	0.0	0.0
02b97845433e56f1935f6006b2f7cd68	0.0	0.0	16.0	0.0	0.0	0.0
c43733c6138a6b435e757ac929617f52	0.0	0.0	0.0	16.0	0.0	0.0
5b7cccc6959b3d73b13c215d356497bb	0.0	0.0	0.0	16.0	0.0	0.0
251d296666ae0bddd064492e944d332f	0.0	0.0	0.0	0.0	16.0	0.0
52310494cdc6a721b8568b25851fffeb	0.0	0.0	0.0	0.0	16.0	0.0
5047bb5e6cb440bf57db8f605a9df5a6	0.0	0.0	0.0	0.0	0.0	16.0
2fba9684a9f42c11c72c97408bc58931	15.0	0.0	0.0	0.0	0.0	0.0
4e34f350ad003d494a37803c5fdc8ea3	15.0	0.0	0.0	0.0	0.0	0.0
de3e93c26fddacfbd83638dfa235c9c1	15.0	0.0	0.0	0.0	0.0	0.0
bbed1c210bdc59558e09f217c0f0a8eb	12.0	0.0	0.0	0.0	0.0	3.0
d353602aa4fdfdc986342d624a7a6831	7.0	0.0	8.0	0.0	0.0	0.0
d19bb6b473f6bab1803a53b2c9ea1874	0.0	15.0	0.0	0.0	0.0	0.0
896564ebeeab9b55d1421b7c1567e6eb	0.0	15.0	0.0	0.0	0.0	0.0
bdaf91b82e3c30799ce7bc80606f3de6	0.0	15.0	0.0	0.0	0.0	0.0
8f513e92d22cfcdb00396d5d43882115	0.0	15.0	0.0	0.0	0.0	0.0
c6d033ecb1dc410ddf34b4f5189ef155	0.0	15.0	0.0	0.0	0.0	0.0
209fd7247d40fd0856980b8ac1afa91b	0.0	6.0	0.0	0.0	0.0	9.0
991144835caad0a5ab292d82ab438ae4	0.0	5.0	0.0	10.0	0.0	0.0
6e46b8a618f4ad91dc808418fdefd6e1	0.0	0.0	15.0	0.0	0.0	0.0
e3c705da97e2a70f59bf530d6bd9a0f4	0.0	0.0	15.0	0.0	0.0	0.0
a00ff0a18066954369398d58daf55c65	0.0	0.0	0.0	15.0	0.0	0.0
ecae2568f8038caaf759eb16454497f4	0.0	0.0	0.0	15.0	0.0	0.0
24037a522cbb87d80e80992b35cb3a21	0.0	0.0	0.0	0.0	15.0	0.0
a77097a63d49ec90418580e9316591f1	0.0	0.0	0.0	0.0	15.0	0.0
2bf036fd3df5dcad0db27d4e094ca459	0.0	0.0	0.0	0.0	15.0	0.0
aeda5bd154769aee7d787c1a42215e4c	0.0	0.0	0.0	0.0	15.0	0.0
6e3be51d84c35fffe3b4124a13f28738	0.0	0.0	0.0	0.0	0.0	15.0
cafabfa17a1e9bd300f2880f7c35b10d	0.0	0.0	0.0	0.0	0.0	15.0
54744d3ccb952bec0bd8c637ce6f108a	0.0	0.0	0.0	0.0	0.0	15.0
354c8a33d520d97fcd503475bc73aba6	0.0	0.0	0.0	0.0	0.0	15.0
0219f83756040eb1f82874e4fb4ab92f	14.0	0.0	0.0	0.0	0.0	0.0
bb71bff732aa307d18f398ee17a32e8a	14.0	0.0	0.0	0.0	0.0	0.0
63fd7de4e72912112a2908e46d6c7e93	14.0	0.0	0.0	0.0	0.0	0.0
89a3cd8eab7fdc205ec50003528c1ea6	10.0	4.0	0.0	0.0	0.0	0.0
41c9da47192f071d961ac5b9174d6d4d	10.0	4.0	0.0	0.0	0.0	0.0
269c55be650128eb5959d6b5db0610f9	10.0	4.0	0.0	0.0	0.0	0.0
572380f9d2487d52f56a51efeeab48a5	8.0	0.0	6.0	0.0	0.0	0.0
272ee2674a7e62a86fa4f7a518b31b3f	6.0	0.0	0.0	0.0	8.0	0.0
3ba066b94d6b4cefac884e22e8848e74	1.0	0.0	0.0	7.0	5.0	1.0
15ad212886b663ec2a7a2a9b5078fd89	0.0	14.0	0.0	0.0	0.0	0.0
2bfb9b9bbfff20a15c1f8133bb68a6d2	0.0	14.0	0.0	0.0	0.0	0.0
7325b801b97995caab001aabc2dac2c6	0.0	0.0	14.0	0.0	0.0	0.0
fe6fe0aa3cdd68621f06d9db24979e24	0.0	0.0	7.0	0.0	7.0	0.0
7f688a0660ae7b15b4d6724c1abf0516	0.0	0.0	4.0	0.0	10.0	0.0
5df19e92be4cbdc8e4ad92c38c8fc9fa	0.0	0.0	2.0	0.0	0.0	12.0
ddb0c559431016688c2c970a06e2c9c6	0.0	0.0	0.0	14.0	0.0	0.0
9940a87df2ec9e753fbff436d64ecce7	0.0	0.0	0.0	14.0	0.0	0.0
284237a9051b4fc4a2537f3ed8051f0e	0.0	0.0	0.0	14.0	0.0	0.0
9d71685019f976d20123301f475beb0d	0.0	0.0	0.0	10.0	0.0	4.0
aef2ef1b91eb0d5b6673c88a3118f12b	0.0	0.0	0.0	0.0	14.0	0.0
73714fc371d790a48c092598a9f9a292	0.0	0.0	0.0	0.0	14.0	0.0
43551f6e2440a7899d79fe20f6315bb9	0.0	0.0	0.0	0.0	14.0	0.0
35dc72ae6fcd80347d3f06a5ab7a2fcd	0.0	0.0	0.0	0.0	0.0	14.0
930d900f2e398361c1b220bb0fa6afd1	0.0	0.0	0.0	0.0	0.0	14.0
d11b6df4ae80a0e075e307986c8f34e9	0.0	0.0	0.0	0.0	0.0	14.0
b8218e35eb8860c4578284a25340c030	13.0	0.0	0.0	0.0	0.0	0.0
2646820948148272e50d06703efe56ad	13.0	0.0	0.0	0.0	0.0	0.0
7f72970d8c778a9ed2e4c47339697af1	13.0	0.0	0.0	0.0	0.0	0.0
98b48900cb64006ac03b2892b43020e2	13.0	0.0	0.0	0.0	0.0	0.0
8682ebcd077ea2c122566f9c8e2ed4e5	13.0	0.0	0.0	0.0	0.0	0.0
a83b7248da24535968bbbefb1b6ebdf7	6.0	0.0	7.0	0.0	0.0	0.0
c5ec9f37b46b83047fecbbe2d9c3dc14	0.0	13.0	0.0	0.0	0.0	0.0
0230eb8087b6a9b2ec4609db2585e63a	0.0	0.0	13.0	0.0	0.0	0.0
3edc8b4aaa3dfa2e6c4524e8771d1187	0.0	0.0	0.0	13.0	0.0	0.0
1ca309e4da459f26cbc9c9484af332f7	0.0	0.0	0.0	13.0	0.0	0.0
4c68dda295664c1158ecf829c5f98a17	0.0	0.0	0.0	13.0	0.0	0.0
ea1471ab2c13874ce598756803b29cc6	0.0	0.0	0.0	13.0	0.0	0.0
ac15dcdc3c0591e7704174219d577bd4	0.0	0.0	0.0	13.0	0.0	0.0
d326b0f5a593fefc9ae9cb01b92dca69	0.0	0.0	0.0	0.0	13.0	0.0
ec66a433853b0871d5aa8adefd97a9cf	0.0	0.0	0.0	0.0	13.0	0.0
eb5a9536d93c2810012bafbda30ebed0	0.0	0.0	0.0	0.0	13.0	0.0
ea54094b494ab52cd099497a1c8173b8	0.0	0.0	0.0	0.0	13.0	0.0
8ed165652e3b597681c2ca0960fe8eec	0.0	0.0	0.0	0.0	13.0	0.0
8a6c88cddd3df1c2833216defa94b68b	0.0	0.0	0.0	0.0	13.0	0.0
e824a95bcb41a970bf87a9477d033cb9	0.0	0.0	0.0	0.0	0.0	13.0
1c0949e7f4282c28096c344d2a0e15d3	0.0	0.0	0.0	0.0	0.0	13.0
e523a20ca7e8e2e911282e02520f03d2	0.0	0.0	0.0	0.0	0.0	13.0
5467e83de5e21dc3dcbcce77b15a9cfa	0.0	0.0	0.0	0.0	0.0	13.0
ce831df21c69f877f64f2f831d622e41	12.0	0.0	0.0	0.0	0.0	0.0
8ac67871377691e5f68c2600870352ec	9.0	0.0	0.0	0.0	3.0	0.0
97e907f32cbe28bb8b9e8bc0bce795a6	7.0	0.0	0.0	5.0	0.0	0.0
a1a99c3cd18a73492f46522bd1da7185	6.0	6.0	0.0	0.0	0.0	0.0
a2a41ad057d4224ecbfe8bdc9635b456	0.0	12.0	0.0	0.0	0.0	0.0
f3b7fe8a44e9e63daca32c62bfeded36	0.0	12.0	0.0	0.0	0.0	0.0
44e4e14681cecbd60d025372d9ce6fdf	0.0	12.0	0.0	0.0	0.0	0.0
c32ced852bbc99f78d299accd6a4d508	0.0	0.0	12.0	0.0	0.0	0.0
3e46846dafb7ff0720476b17d9fb56fd	0.0	0.0	12.0	0.0	0.0	0.0
0160760be4c49888ffd5b27d1b69e7f4	0.0	0.0	12.0	0.0	0.0	0.0
5813eda780a1298c00c720b9e98cb602	0.0	0.0	12.0	0.0	0.0	0.0
188e3c4675cfe0f1adb194e1f4183d9d	0.0	0.0	12.0	0.0	0.0	0.0
c13d422a5f1a81f277c70b3f97156f24	0.0	0.0	0.0	12.0	0.0	0.0
5019445f268d12d290ec40f8f6668114	0.0	0.0	0.0	12.0	0.0	0.0
7cbd198437ceb0a75a3d05f81d3fd05a	0.0	0.0	0.0	12.0	0.0	0.0
609dd94a841d990e72be2aa5fe0e5e79	0.0	0.0	0.0	12.0	0.0	0.0
be2d150fa2994af8a66c678670ed2435	0.0	0.0	0.0	12.0	0.0	0.0
7565fb16d6fa0d2fc9901c3ad7f7d233	0.0	0.0	0.0	4.0	0.0	8.0
04394f97fc1e2c8a00bb95a29f20cf68	0.0	0.0	0.0	0.0	12.0	0.0
1fcdcb1534fcb5d9784345eb81b75b53	0.0	0.0	0.0	0.0	0.0	12.0
c49f39bdfd6cd344aef404614332b9c5	11.0	0.0	0.0	0.0	0.0	0.0
0da0f42f79e0d7081526b88e046adf13	11.0	0.0	0.0	0.0	0.0	0.0
55bb0fc3c3bff96062a9a155fd540ec8	11.0	0.0	0.0	0.0	0.0	0.0
a6dda98c1f4909d80eef0ff3d574d08d	11.0	0.0	0.0	0.0	0.0	0.0
36fd387a32efbc32e7cfe21876ca9a04	6.0	0.0	0.0	0.0	0.0	5.0
606172e43b22d84d2ac6f9a1f8ea0510	5.0	6.0	0.0	0.0	0.0	0.0
675783333d5522953a635873005580c9	0.0	11.0	0.0	0.0	0.0	0.0
a43ed95cb6709a463cf34d4a9a537154	0.0	11.0	0.0	0.0	0.0	0.0
aff91df2a7414b6602cda7faa84c2640	0.0	11.0	0.0	0.0	0.0	0.0
cbbaae2df526368589dc3572f01d76a4	0.0	0.0	11.0	0.0	0.0	0.0
c1959a1a1abd245f19a3dbc2b9b13c85	0.0	0.0	11.0	0.0	0.0	0.0
3bb73d2fe5ab906d634a098120c4be91	0.0	0.0	11.0	0.0	0.0	0.0
8f6af3200112243eac31f02a723acefd	0.0	0.0	8.0	0.0	0.0	3.0
69d4d4edb4d522330aa2784209258257	0.0	0.0	0.0	11.0	0.0	0.0
5cec0dd3ae3d8f521dd78d4a26cb66d6	0.0	0.0	0.0	11.0	0.0	0.0
358c317c58ffbbaef92ee3220e3104c8	0.0	0.0	0.0	11.0	0.0	0.0
8a7068d588f7992aeaa9179b9843b86f	0.0	0.0	0.0	11.0	0.0	0.0
793bc01d22f5e86b148d7791f3376375	0.0	0.0	0.0	11.0	0.0	0.0
2434611b55c53c78828f000d171da834	0.0	0.0	0.0	11.0	0.0	0.0
e78f240d18321c9f97d4d3232eec4ffc	0.0	0.0	0.0	11.0	0.0	0.0
af53abed7b236a05d962b22ef1ca8b16	0.0	0.0	0.0	11.0	0.0	0.0
5c64a134b12ec719ec41a403ce26a023	0.0	0.0	0.0	0.0	7.0	4.0
17f8c735de900378923b5aabd960bb64	0.0	0.0	0.0	0.0	0.0	11.0
c0358454295af1d33f469177e5eaa741	0.0	0.0	0.0	0.0	0.0	11.0
23162baa4ef66b68a8ac892e24ba62b1	0.0	0.0	0.0	0.0	0.0	11.0
881fba242cf3e637e50f8120e8471f3a	0.0	0.0	0.0	0.0	0.0	11.0
579e2276980d6918585ccc66369fb3af	0.0	0.0	0.0	0.0	0.0	11.0
d7d669db6e6752f97b027f54b2c1ffd1	0.0	0.0	0.0	0.0	0.0	11.0
92d6a1b86a87cc4240eaec1c0a47e041	0.0	0.0	0.0	0.0	0.0	11.0
56bdb5d2c83b86397de314cbbf501251	10.0	0.0	0.0	0.0	0.0	0.0
91b972210468ef4de88b2f8934c3440d	10.0	0.0	0.0	0.0	0.0	0.0
646f427c3cd61d47df1d34cd914c0c68	10.0	0.0	0.0	0.0	0.0	0.0
788a9ee8fa7f80d549c36acc2186177e	7.0	3.0	0.0	0.0	0.0	0.0
5c8c11141fc7d508e5aa822819666f98	1.0	1.0	1.0	3.0	4.0	0.0
2d202e2b6cf18ccc35bca99d89a61e6d	0.0	10.0	0.0	0.0	0.0	0.0
d411ffacd7c1d77634fb8643a2081e08	0.0	10.0	0.0	0.0	0.0	0.0
32bddf835bd09ee2d934f73e50b18054	0.0	10.0	0.0	0.0	0.0	0.0
d9c9238e648b3e4ddd8e789263ff66e4	0.0	4.0	0.0	0.0	6.0	0.0
649ff2c61a7baa1c58975ff213d7977a	0.0	0.0	10.0	0.0	0.0	0.0
fec6b89e447ddf733c13a6d627a3cd04	0.0	0.0	10.0	0.0	0.0	0.0
c647593513cc7081433adc96ff79dc70	0.0	0.0	10.0	0.0	0.0	0.0
9de90a9618bac1b7392503c1212bbcc1	0.0	0.0	0.0	10.0	0.0	0.0
b87c9f4f4d296895a7d79a9bbf80c36b	0.0	0.0	0.0	10.0	0.0	0.0
c065f14e6387d334085f980ba6c7d1fc	0.0	0.0	0.0	10.0	0.0	0.0
974c643465aca0a1ea3798bb80e4040c	0.0	0.0	0.0	10.0	0.0	0.0
432c68825830fd10ff322b2ae2594293	0.0	0.0	0.0	10.0	0.0	0.0
66e18324eb33129e670bf8fc0fc228f8	0.0	0.0	0.0	10.0	0.0	0.0
415e5431e385e89883448ed1c5dcd61b	0.0	0.0	0.0	5.0	5.0	0.0
bcea1ab09c0102c97e18c4adc47da0e9	0.0	0.0	0.0	0.0	10.0	0.0
2306fee7b6fc9aaaef44a4efe1b43c45	0.0	0.0	0.0	0.0	10.0	0.0
c71fa5a3870836069e171f45daae8329	0.0	0.0	0.0	0.0	10.0	0.0
5a54d7bc54b53b80c56329cb1eeb074b	0.0	0.0	0.0	0.0	10.0	0.0
3eb0a8c088378ea4d2d141a789815a64	0.0	0.0	0.0	0.0	0.0	10.0
72e6ef8ebf1dd2e877e181110ca47a22	0.0	0.0	0.0	0.0	0.0	10.0
f0875b2be1c936f3402c366f034d258c	0.0	0.0	0.0	0.0	0.0	10.0
66fdd006a3b993f55efd5f3e9bd473b1	0.0	0.0	0.0	0.0	0.0	10.0
16a7c79ac2446efbf03189e6286f783b	9.0	0.0	0.0	0.0	0.0	0.0
9bd72c5e2b66892bf8f22ca6f54de09d	9.0	0.0	0.0	0.0	0.0	0.0
6ca0f56758f16c793d35499f8331aa81	9.0	0.0	0.0	0.0	0.0	0.0
